"start";"end";"Olá, estamos fazendo uma pesquisa acadêmica para conhecer os participantes da marcha. Você poderia responder umas perguntas? Não vai levar mais do que 5 minutos e você não precisa nos dizer o seu nome. ";"Qual é sua idade?";"Quais dos seguintes aspectos foram mais marcantes no assassinato de Marielle Franco? ";"Ela ser uma mulher negra:";"Ela ser uma vereadora eleita: ";"Ela ser uma representante da favela:";"Ela ser uma política íntegra:";"Ela ser defensora de direitos humanos:";"Você é a favor da intervenção do governo federal na segurança pública no Rio de Janeiro?";"Você acha que o exército deve auxiliar a polícia no combate ao crime nas grandes cidades?";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/junho de 2013";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/pedindo o impeachment da ex-presidente Dilma Rousseff";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/contrária ao impeachment da ex-presidente Dilma Rousseff";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/parada LGBT (parada Gay)";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/marcha da maconha";"Em quais desses veículos de notícia e opinião você confia? (as respostas são: "confia", "não confia" e "não sei")";"Jornal Folha de São Paulo";"Revista Veja";"Portal UOL";"Site Brasil 247";"Site Noticias Brasil Online";"Site Diário do Centro do Mundo";"Site O Diário Nacional";"Agora, gostaria de saber, entre os partidos políticos brasileiros, com qual você se identifica mais?";"Outro:";"Algumas perguntas agora sobre como você se define.";"Em termos políticos, você se considera de esquerda, de direita, de centro ou nada disso?";"Mas entre esquerda e direita, você é mais de esquerda ou mais de direita?";"No que diz respeito a temas como família, drogas e punição a criminosos, você se considera conservador(a)?";"Você se considera feminista?";"Você se considera antipetista?";"Para terminar, queria agora saber um pouco de você.";"Sexo:";"Outro:";"Somando a sua renda com a renda das pessoas que moram com você, quanto aproximadamente é a renda familiar na sua casa?";"Até que ano você estudou?";"Como você classifica a sua cor?";"Outra:";"E qual é a sua religião? ";"Outra:";"Muito obrigado pelas respostas!";"_id";"_uuid";"_submission_time";"_index"
"2018-03-18T15:17:26.304-03";"2018-03-18T15:23:03.274-03";"";"22";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior incompleto";"branca";"";"nenhuma";"";"";"9218577";"289e9334-436d-4c2b-b006-55b8155e3e20";"2018-03-18T22:00:31";"195"
"2018-03-18T15:23:16.948-03";"2018-03-18T15:30:12.294-03";"";"18";"";"muito marcante";"muito marcante";"um pouco marcante";"um pouco marcante";"um pouco marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay)";"1";"0";"0";"1";"0";"";"não sei";"não confia";"confia";"não sei";"não sei";"não sei";"confia";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior incompleto";"branca";"";"outra";"Agnodtico";"";"9218578";"00d52f69-fd3d-489c-9578-ca8727ca5586";"2018-03-18T22:00:31";"196"
"2018-03-18T15:30:29.855-03";"2018-03-18T15:34:51.772-03";"";"17";"";"muito marcante";"um pouco marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"parada LGBT (parada Gay)";"0";"0";"0";"1";"0";"";"não sei";"não confia";"não confia";"confia";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 1.908 a R$ 2.862 ";"ensino médio incompleto";"preta";"";"nenhuma";"";"";"9218579";"54a48dd7-ac5d-43be-81f4-fd7f22ca430a";"2018-03-18T22:00:32";"197"
"2018-03-18T15:34:57.417-03";"2018-03-18T15:39:49.775-03";"";"36";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"confia";"não confia";"não confia";"não confia";"não confia";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218580";"4b9d5de8-8b02-4105-adc3-5a9cbc6ae456";"2018-03-18T22:00:33";"198"
"2018-03-18T15:40:05.274-03";"2018-03-18T15:46:38.671-03";"";"36";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não sei";"não sei";"";"";"";"";"";"";"";"confia";"não confia";"confia";"não sei";"não confia";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218581";"99e9af54-7bc3-41ad-ab23-ddefd080da8a";"2018-03-18T22:00:34";"199"
"2018-03-18T15:47:04.437-03";"2018-03-18T15:53:18.253-03";"";"19";"";"muito marcante";"um pouco marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não sei";"";"";"";"";"";"";"";"não sei";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"nenhum";"";"";"de centro";"mais de esquerda";"não sei";"muito feminista";"não sei";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior incompleto";"branca";"";"nenhuma";"";"";"9218582";"4b3ca407-196d-4e4f-9c4f-968392749f4e";"2018-03-18T22:00:35";"200"
"2018-03-18T15:53:24.343-03";"2018-03-18T16:00:06.557-03";"";"39";"";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"um pouco marcante";"não sei";"não sei";"junho de 2013 pedindo o impeachment da ex-presidente Dilma Rousseff";"1";"1";"0";"0";"0";"";"não sei";"não confia";"não sei";"não confia";"não confia";"não confia";"não sei";"nenhum";"";"";"nada disso";"";"nada conservador";"muito feminista";"muito antipetista";"";"masculino";"";"acima de R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218583";"c7284b23-6ba0-487e-924f-051af2173e34";"2018-03-18T22:00:36";"201"
"2018-03-18T16:01:36.051-03";"2018-03-18T16:06:53.658-03";"";"38";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013";"1";"0";"0";"0";"0";"";"confia";"não confia";"confia";"não confia";"não confia";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"pouco conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"católica";"";"";"9218584";"fdcca119-d9e9-4621-b96e-515fbdddcd90";"2018-03-18T22:00:37";"202"
"2018-03-18T16:07:41.487-03";"2018-03-18T16:12:19.912-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"um pouco marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"não sei";"PT";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218585";"0b55d19f-1389-44f9-b697-53e8316fc58b";"2018-03-18T22:00:38";"203"
"2018-03-18T16:12:41.389-03";"2018-03-18T16:18:57.795-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não sei";"não confia";"não confia";"outro";"Pstu";"";"de esquerda";"";"nada conservador";"";"nada antipetista";"";"masculino";"";"de R$ 2.862 a R$ 4.770";"ensino superior incompleto";"preta";"";"nenhuma";"";"";"9218586";"9e5ba0b1-1287-4525-bf0e-c732be6b8614";"2018-03-18T22:00:38";"204"
"2018-03-18T16:23:27.074-03";"2018-03-18T16:29:54.491-03";"";"60";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"não confia";"não sei";"confia";"não sei";"PCdoB";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"parda";"";"nenhuma";"";"";"9218587";"06bba2bb-d45c-4b6b-89d3-c869a4284ba5";"2018-03-18T22:00:39";"205"
"2018-03-18T16:33:36.795-03";"2018-03-18T16:39:57.654-03";"";"53";"";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 marcha da maconha";"1";"0";"0";"0";"1";"";"não confia";"não confia";"não confia";"confia";"não confia";"";"";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"indígena";"";"nenhuma";"";"";"9218588";"41955ac3-6b58-45ab-a23e-ec4b1c70dd5a";"2018-03-18T22:00:40";"206"
"2018-03-18T16:40:09.563-03";"2018-03-18T16:45:27.185-03";"";"53";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não sei";"não confia";"não sei";"confia";"não sei";"confia";"não sei";"PT";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"outra";"";"judaica";"";"";"9218589";"834326be-2748-4f28-9d2d-2487697d8635";"2018-03-18T22:00:41";"207"
"2018-03-18T16:45:55.284-03";"2018-03-18T16:59:00.604-03";"";"43";"";"muito marcante";"muito marcante";"um pouco marcante";"";"um pouco marcante";"não";"sim";"";"";"";"";"";"";"";"não confia";"não confia";"não confia";"não confia";"não confia";"não sei";"não confia";"nenhum";"";"";"nada disso";"não sei";"não sei";"não sei";"não sei";"";"masculino";"";"até R$ 1.908";"ensino superior completo";"preta";"";"nenhuma";"";"";"9218590";"c49ece3a-75ac-4f48-bb14-ceac82e18717";"2018-03-18T22:00:42";"208"
"2018-03-18T16:59:31.849-03";"2018-03-18T17:04:57.257-03";"";"44";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"confia";"não confia";"confia";"não confia";"não confia";"não confia";"não confia";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218591";"bbf17033-0710-48bf-b397-611d2d14e573";"2018-03-18T22:00:44";"209"
"2018-03-18T17:07:00.282-03";"2018-03-18T17:12:19.094-03";"";"16";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"0";"0";"1";"1";"1";"";"não sei";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"nada feminista";"pouco antipetista";"";"masculino";"";"de R$ 4.770 a R$ 9.540";"ensino médio incompleto";"branca";"";"nenhuma";"";"";"9218592";"e4d2456c-6042-4c05-98cf-bcd715f279c9";"2018-03-18T22:00:44";"210"
"2018-03-18T17:12:30.393-03";"2018-03-18T17:17:38.855-03";"";"37";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 marcha da maconha";"1";"0";"0";"0";"1";"";"não confia";"não confia";"não confia";"não confia";"não sei";"confia";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"nada antipetista";"";"masculino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218593";"2379f27d-b9df-4270-a12f-a11b795aea1b";"2018-03-18T22:00:45";"211"
"2018-03-18T17:18:12.469-03";"2018-03-18T17:22:05.175-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"não muito marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay) marcha da maconha";"1";"0";"0";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"muito conservador";"muito feminista";"pouco antipetista";"";"masculino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"parda";"";"nenhuma";"";"";"9218594";"2edcf69e-02e0-4f2d-964d-12970c304b2c";"2018-03-18T22:00:46";"212"
"2018-03-18T17:23:31.291-03";"2018-03-18T17:29:53.908-03";"";"22";"";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não sei";"não sei";"";"não sei";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218595";"8ed69f25-4dee-43b3-822d-a2f81e3110c7";"2018-03-18T22:00:46";"213"
"2018-03-18T17:38:44.613-03";"2018-03-18T17:42:46.313-03";"";"33";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff marcha da maconha";"0";"0";"1";"0";"1";"";"não confia";"não confia";"não confia";"não sei";"não confia";"confia";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218596";"e55dd8ae-9cb8-4421-b3fc-2d50138d761e";"2018-03-18T22:00:47";"214"
"2018-03-18T17:45:18.024-03";"2018-03-18T17:49:52.858-03";"";"35";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"0";"0";"1";"1";"1";"";"não confia";"não confia";"não sei";"confia";"não sei";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"outro";"Gosto de gente";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"preta";"";"outra";"Candomb";"";"9218597";"a4b402d9-895d-4e5e-8962-8f54c324500b";"2018-03-18T22:00:49";"215"
"2018-03-18T17:50:32.748-03";"2018-03-18T17:54:41.696-03";"";"32";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay) marcha da maconha";"1";"0";"0";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não confia";"confia";"não confia";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"muito antipetista";"";"masculino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"branca";"";"outra";"Candomblé";"";"9218598";"db014401-131b-4355-b84f-6f53f54bf4d7";"2018-03-18T22:00:49";"216"
"2018-03-18T17:55:23.914-03";"2018-03-18T17:59:01.365-03";"";"25";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"confia";"não confia";"confia";"não confia";"não sei";"não confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"parda";"";"nenhuma";"";"";"9218599";"b0b1f943-519e-471a-8638-f25dca741d0e";"2018-03-18T22:00:50";"217"
"2018-03-18T18:02:38.153-03";"2018-03-18T18:08:45.856-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff marcha da maconha";"1";"0";"1";"0";"1";"";"confia";"não confia";"confia";"não confia";"não sei";"não confia";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"parda";"";"nenhuma";"";"";"9218600";"b5a280ed-b671-4b99-8d35-5c7c2fa46232";"2018-03-18T22:00:51";"218"
"2018-03-18T13:27:42.573-03";"2018-03-18T13:31:17.568-03";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"9218603";"b804af84-61e8-4b67-9287-076f1aeb79ab";"2018-03-18T22:01:42";"219"
"2018-03-18T15:22:37.789-03";"2018-03-18T15:28:44.639-03";"";"23";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 pedindo o impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"1";"0";"1";"1";"";"não confia";"não confia";"não confia";"confia";"não confia";"confia";"não sei";"PSOL";"";"";"de esquerda";"mais de esquerda";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino médio completo";"preta";"";"umbanda";"";"";"9218605";"d65f4714-f5d8-4290-9307-2c425e2acb55";"2018-03-18T22:01:43";"220"
"2018-03-18T15:29:27.606-03";"2018-03-18T15:32:50.733-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não sei";"não sei";"não sei";"confia";"confia";"confia";"MDB";"";"";"de esquerda";"não sei";"pouco conservador";"pouco feminista";"pouco antipetista";"";"outro";"Andrógeno";"de R$ 1.908 a R$ 2.862 ";"ensino superior incompleto";"preta";"";"nenhuma";"";"";"9218606";"0ed492a6-d62b-40ba-a157-6648eef9201e";"2018-03-18T22:01:45";"221"
"2018-03-18T15:46:46.597-03";"2018-03-18T17:04:35.486-03";"";"25";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"";"";"";"";"";"";"";"não confia";"não confia";"confia";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"parda";"";"católica";"";"";"9218607";"9e08fbfd-190a-4376-a16e-d27e5c7839be";"2018-03-18T22:01:46";"222"
"2018-03-18T16:10:02.067-03";"2018-03-18T16:14:33.751-03";"";"17";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não sei";"contrária ao impeachment da ex-presidente Dilma Rousseff marcha da maconha";"0";"0";"1";"0";"1";"";"confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"outro";"Pcb";"";"de esquerda";"";"nada conservador";"não sei";"nada antipetista";"";"masculino";"";"até R$ 1.908";"ensino médio incompleto";"parda";"";"evangélica não pentecostal";"";"";"9218608";"baa7db2d-ecef-44c2-8928-abdea7c8eddd";"2018-03-18T22:01:47";"223"
"2018-03-18T16:15:14.998-03";"2018-03-18T16:21:15.314-03";"";"27";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff";"1";"0";"1";"0";"0";"";"não confia";"não confia";"não sei";"não sei";"não confia";"não sei";"não confia";"outro";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"não sei";"";"masculino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"parda";"";"outra";"Varias";"";"9218609";"ac7c9f93-1e01-4cbe-88d0-8b3b09c3d2ba";"2018-03-18T22:01:47";"224"
"2018-03-18T16:21:21.342-03";"2018-03-18T16:25:34.549-03";"";"26";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff";"1";"0";"1";"0";"0";"";"não confia";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"branca";"";"umbanda";"";"";"9218610";"26224b15-696d-4a88-b63e-9d84abed51bd";"2018-03-18T22:01:49";"225"
"2018-03-18T16:26:41.969-03";"2018-03-18T16:31:31.698-03";"";"41";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não sei";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff";"1";"0";"1";"0";"0";"";"não confia";"não confia";"não confia";"confia";"não sei";"confia";"não sei";"PT";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"preta";"";"outra";"Cristao";"";"9218611";"d0581ec2-2627-4d38-a9a5-b29fb317074c";"2018-03-18T22:01:50";"226"
"2018-03-18T17:04:40.958-03";"2018-03-18T17:10:18.604-03";"";"25";"";"muito marcante";"um pouco marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay) marcha da maconha";"1";"0";"0";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não sei";"não confia";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"não sei";"nada antipetista";"";"masculino";"";"de R$ 2.862 a R$ 4.770";"ensino superior incompleto";"preta";"";"nenhuma";"";"";"9218612";"0797d8e2-e47d-402f-846b-e906b9b29fa1";"2018-03-18T22:01:51";"227"
"2018-03-18T17:11:33.475-03";"2018-03-18T17:15:44.933-03";"";"34";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"";"";"";"";"";"";"";"não confia";"não confia";"não sei";"não sei";"não sei";"confia";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"parda";"";"nenhuma";"";"";"9218613";"2faaf01e-3d7c-4a5f-92c7-8e663337ca85";"2018-03-18T22:01:51";"228"
"2018-03-18T17:15:50.577-03";"2018-03-18T17:22:29.108-03";"";"52";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"confia";"não confia";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218614";"404a1b51-13a3-484c-8436-d62d81a0df3c";"2018-03-18T22:01:52";"229"
